Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Cas,Jacarandas,7,10900000.0,13185999.714285715,18250999.0,242.0,295.42857142857144,400.0,38681.94842,44674.40080571429,48431.42571
Sep25,Zap,Ven,Cas,Jardines Tepeyac,2,6990000.0,9445000.0,11900000.0,192.0,201.0,210.0,36406.25,46536.458335,56666.66667
Sep25,Zap,Ven,Cas,Jardines Universidad,8,5630000.0,10779375.0,17890000.0,217.0,326.75,450.0,25500.0,32893.47241125,42595.2381
Sep25,Zap,Ven,Cas,Jardines Vallarta,21,4450000.0,9329238.095238095,14500000.0,93.0,299.14285714285717,521.0,25641.02564,32544.86148857143,47849.46237
Sep25,Zap,Ven,Cas,Jardines de Chapalita,2,7190000.0,7770000.0,8350000.0,248.0,264.0,280.0,28991.93548,29406.682025000002,29821.42857
Sep25,Zap,Ven,Cas,Jardines de Guadalupe,20,6400000.0,12001000.0,16000000.0,144.0,323.8,530.0,25255.9727,37994.121817,48437.5
Sep25,Zap,Ven,Cas,Jardines de La Esperanza,2,2100000.0,2150000.0,2200000.0,73.0,73.0,73.0,28767.12329,29452.054795,30136.9863
Sep25,Zap,Ven,Cas,Jardines de La Patria,8,4490000.0,7383750.0,9000000.0,114.0,225.0,337.0,22255.19288,35883.03441375,50877.19298
Sep25,Zap,Ven,Cas,Jardines de La Seattle,1,25950000.0,25950000.0,25950000.0,560.0,560.0,560.0,46339.28571,46339.28571,46339.28571
Sep25,Zap,Ven,Cas,Jardines de Las Fuentes,3,2200000.0,2283333.3333333335,2350000.0,113.0,152.66666666666666,230.0,10000.0,16642.298319999998,20796.46018
Sep25,Zap,Ven,Cas,Jardines de Los Belenes,1,2410000.0,2410000.0,2410000.0,144.0,144.0,144.0,16736.11111,16736.11111,16736.11111
Sep25,Zap,Ven,Cas,Jardines de Nuevo México,15,2150000.0,3049266.6666666665,4650000.0,80.0,138.06666666666666,194.0,18000.0,22207.171776666662,26875.0
Sep25,Zap,Ven,Cas,Jardines de San Ignacio,10,6490000.0,11544000.0,14970000.0,250.0,389.8,580.0,23600.0,30924.040261,50000.0
Sep25,Zap,Ven,Cas,Jardines del Auditorio,2,2200000.0,8725000.0,15250000.0,126.0,170.5,215.0,17460.31746,44195.27501,70930.23256
