Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_representativo,precio_min,precio_max,precio_skew,precio_metodo,area_m2_representativo,area_m2_min,area_m2_max,area_m2_skew,area_m2_metodo,PxM2_representativo,PxM2_min,PxM2_max,PxM2_skew,PxM2_metodo
Sep25,Zap,Ven,Cas,Valle Esmeralda,5,7500000.0,7400000.0,7600000.0,0.0,mediana_rango,198.0,180.0,240.0,0.2838014836241449,mediana_rango,37878.78787878788,30833.33333333333,42222.22222222222,-0.10449233703040159,mediana_rango
Sep25,Zap,Ven,Cas,Valle Imperial,162,6200000.0,2495000.0,23900000.0,3.6514264985563676,mediana_IQR,213.0,94.0,600.0,2.398510763917586,mediana_IQR,28590.58230657204,16842.105263157893,53138.46153846154,1.07152189205992,mediana_IQR
Sep25,Zap,Ven,Cas,Valle Real,59,23500000.0,14500000.0,40000000.0,0.5834936780304465,mediana_IQR,430.0,244.0,901.0,0.9549602143636546,mediana_IQR,51973.51781624028,30576.92307692308,71875.0,0.12235514330338297,media_desv
Sep25,Zap,Ven,Cas,Valle de San Isidro,12,3725000.0,3140000.0,7100000.0,1.887394991537176,mediana_IQR,130.0,108.0,208.0,1.463525806544117,mediana_IQR,30274.584929757344,26386.55462184874,36565.21739130434,0.36939652818768215,mediana_IQR
Sep25,Zap,Ven,Cas,Victoria,18,11725000.0,6650000.0,17900000.0,0.10521419167614943,mediana_IQR,321.0,200.0,781.0,0.9425579444629478,mediana_IQR,30671.8112244898,19193.34186939821,51344.8275862069,0.8988421210656481,mediana_IQR
Sep25,Zap,Ven,Cas,Villa Universitaria,20,16535500.0,7900000.0,24500000.0,-0.07658566220909137,mediana_IQR,350.0,158.0,560.0,0.04433772662727727,mediana_IQR,47963.73056994819,27976.470588235294,73573.57357357358,0.3884677255000254,mediana_IQR
Sep25,Zap,Ven,Cas,Villa Verona,12,18462999.5,16750000.0,37000000.0,1.7418655842572,mediana_IQR,375.5,305.0,800.0,1.4692014504721334,mediana_IQR,48765.67182692308,36666.66666666666,82295.08196721312,2.114763874705314,mediana_IQR
Sep25,Zap,Ven,Cas,Virreyes,31,13590000.0,7680000.0,35684922.0,1.0170793083625953,mediana_IQR,333.1290322580645,218.0,510.0,0.3577496333150122,media_desv,46130.03095975232,24975.0,84964.1,0.7053887805432942,mediana_IQR
Sep25,Zap,Ven,Cas,Vistas del Valle,12,8950000.0,7650000.0,11050999.0,0.38604257730492686,mediana_IQR,300.0,172.0,390.0,-0.5888631448510407,mediana_IQR,32541.495247552844,24062.5,44476.74418604651,0.476715144856702,mediana_IQR
Sep25,Zap,Ven,Cas,Vistas del Valle 1,9,7650000.0,5800000.0,9800000.0,0.2370916203157166,mediana_rango,247.0,206.0,330.0,0.855001133334206,mediana_rango,29077.66990291262,23787.878787878788,36296.2962962963,0.1483096044278103,mediana_rango
Sep25,Zap,Ven,Cas,Viveros del Valle,5,4100000.0,3550000.0,4270000.0,-1.7034157000799086,mediana_rango,135.0,105.0,165.0,0.08347045642733034,mediana_rango,29071.42857142857,24848.484848484848,40666.66666666666,1.3638307704503125,mediana_rango
