Ciudad,Colonia,operacion,tipo_propiedad,precio_q5,precio_q10,precio_q25,precio_q50,precio_q75,precio_q90,precio_q95,area_m2_q5,area_m2_q10,area_m2_q25,area_m2_q50,area_m2_q75,area_m2_q90,area_m2_q95,PxM2_q5,PxM2_q10,PxM2_q25,PxM2_q50,PxM2_q75,PxM2_q90,PxM2_q95
Zap,Rinconadas del Bosque,Ven,Cas,19250000.0,19250000.0,19250000.0,19250000.0,19250000.0,19250000.0,19250000.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,53324.09972299169,53324.09972299169,53324.09972299169,53324.09972299169,53324.09972299169,53324.09972299169,53324.09972299169
Zap,Royal Country,Ven,Cas,13420000.0,14140000.0,15500000.0,25420935.0,26500000.0,28604487.6,29260684.8,323.6,325.2,400.0,412.0,460.0,485.6,492.8,36165.04854368932,37135.922330097084,39440.99378881988,53941.90871369295,65036.7,66898.93069631902,68794.9515981595
Zap,San Bernardo,Ven,Cas,31850000.0,31850000.0,31850000.0,31850000.0,31850000.0,31850000.0,31850000.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,54913.79310344828,54913.79310344828,54913.79310344828,54913.79310344828,54913.79310344828,54913.79310344828,54913.79310344828
Zap,San Francisco,Ven,Cas,3196000.0,3212000.0,3260000.0,6250000.0,62853072.0,62886556.8,62897718.4,100.0,100.0,100.0,160.0,420.0,456.0,468.0,31960.0,32120.0,32600.0,39062.5,131060.16666666669,142214.16952380954,145932.17047619048
Zap,San Isidro Ejidal,Ven,Cas,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,18181.81818181818,18181.81818181818,18181.81818181818,18181.81818181818,18181.81818181818,18181.81818181818,18181.81818181818
Zap,San Isidro Residencial,Ven,Cas,5419750.0,5439500.0,5498750.0,5597500.0,5696250.0,5755500.0,5775250.0,198.6,199.2,201.0,204.0,207.0,208.8,209.4,25891.95526695527,26069.624819624823,26602.63347763348,27490.981240981244,28379.329004329004,28912.33766233766,29090.007215007216
Zap,San José del Bajío,Ven,Cas,3249000.0,3249000.0,3249000.0,3249000.0,3249000.0,3249000.0,3249000.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,17281.91489361702,17281.91489361702,17281.91489361702,17281.91489361702,17281.91489361702,17281.91489361702,17281.91489361702
Zap,San Juan de Ocotán,Ven,Cas,2797000.0,4294000.0,10620000.0,15950000.0,18595000.0,36716000.000000015,48352999.99999997,113.0,146.0,259.5,330.0,450.0,698.4000000000002,847.1999999999996,21306.578947368424,26363.157894736847,36540.131578947374,42400.0,46891.63673206227,53180.51537456819,56705.71953467364
Zap,San Juan de Ocotán,Ven,Dep,2730400.0,2843800.0,3184000.0,3650000.0,3818000.0,4227200.0,4363600.0,48.4,54.8,74.0,90.0,96.0,98.4,99.2,39927.77777777778,40084.722222222226,40555.55555555556,43027.02702702703,45000.0,55385.71428571429,58847.619047619046
Zap,San Miguel de La Colina,Ven,Cas,8950000.0,8950000.0,8950000.0,8950000.0,8950000.0,8950000.0,8950000.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,42018.779342723006,42018.779342723006,42018.779342723006,42018.779342723006,42018.779342723006,42018.779342723006,42018.779342723006
Zap,San Miguel de La Colina,Ven,Dep,2879689.0,2999138.0,3357485.0,3954730.0,4224865.0,4386946.0,4440973.0,57.8,60.6,69.0,83.0,91.5,96.6,98.3,45219.73493975904,45489.469879518074,46298.67469879518,47647.34939759036,48916.76560788609,49678.415334063524,49932.298576122674
Zap,San Miguel de La Colina,Ven,Ofc,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Zap,San Wenceslao,Ven,Cas,17663000.0,18836000.0,22355000.0,28220000.0,34085000.0,37604000.0,38777000.0,492.8,510.6,564.0,653.0,742.0,795.4,813.1999999999999,35383.73044524669,36051.67141680917,38055.494331496615,41395.199189309016,44734.90404712141,46738.726961808854,47406.66793337133
Zap,Santa Ana Tepetitlán,Ven,Cas,2800010.0,3080030.0,3460000.0,4407000.0,4900000.0,6490000.000000003,13997999.999999976,98.0,110.8,123.0,144.0,167.0,239.00000000000009,364.99999999999966,17248.180327868853,21485.88888888889,27765.957446808512,30455.29090909091,32977.099236641225,37798.75593386807,44696.34146341462
Zap,Santa Ana Tepetitlán,Ven,Dep,1780000.0,1980000.0,2275500.0,2770000.0,3015000.0,3306500.0,3569249.9999999995,53.15,54.3,81.25,88.0,119.25,152.2,165.89999999999998,15339.839839839839,16815.637065637067,24610.69590786572,30631.31313131313,38279.36188255247,40439.13504345983,42602.50344963532
Zap,Santa Ana Tepetitlán,Ven,Local comercial,3370000.0,3370000.0,3370000.0,3370000.0,3370000.0,3370000.0,3370000.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,25725.190839694656,25725.190839694656,25725.190839694656,25725.190839694656,25725.190839694656,25725.190839694656,25725.190839694656
Zap,Santa Catalina,Ven,Cas,6235000.0,6570000.0,7575000.0,9250000.0,10925000.0,11930000.0,12265000.0,267.2,268.4,272.0,278.0,284.0,287.6,288.8,23243.84236453202,24307.23360124449,27497.407311381903,32814.36349494425,38131.3196785066,41321.49338864402,42384.884625356484
Zap,Santa Fe,Ven,Cas,5528500.0,5567000.0,8525000.0,14425000.0,23392500.0,23400000.0,23400000.0,237.15,275.3,332.0,386.5,462.5,530.0,565.0,21318.181818181816,24454.545454545452,27476.66905958363,30987.745098039217,48100.0,52988.65248226951,54142.08037825059
Zap,Santa Fe,Ven,Dep,4280610.9,4794634.8,5890000.0,7400000.0,11724500.0,16455400.0,16827700.0,63.7,75.4,112.5,137.0,257.0,315.40000000000003,342.69999999999993,32711.903392754462,38615.29614721105,50579.009666600905,55223.880597014926,58710.24853282918,65105.61428571429,68769.98983516483
Zap,Santa Isabel,Ven,Cas,16600000.0,17200000.0,21000000.0,23000000.0,25790000.0,36710000.0,38330000.0,288.0,316.0,378.0,472.0,550.0,658.4000000000001,799.1999999999998,36259.0799031477,36803.87409200969,38191.48936170213,48484.84848484849,61551.31264916468,79414.39205955336,86630.27295285359
Zap,Santa Isabel,Ven,Dep,6454820.0,6454820.0,6454820.0,6454820.0,6454820.0,6454820.0,6454820.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,38651.616766467065,38651.616766467065,38651.616766467065,38651.616766467065,38651.616766467065,38651.616766467065,38651.616766467065
Zap,Santa Isabel,Ven,Terreno / Lote,27850000.0,27850000.0,27850000.0,27850000.0,27850000.0,27850000.0,27850000.0,862.0,862.0,862.0,862.0,862.0,862.0,862.0,32308.584686774942,32308.584686774942,32308.584686774942,32308.584686774942,32308.584686774942,32308.584686774942,32308.584686774942
Zap,Santa Margarita,Ven,Cas,4190000.0,4190000.0,4190000.0,4190000.0,4190000.0,4190000.0,4190000.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,34916.666666666664,34916.666666666664,34916.666666666664,34916.666666666664,34916.666666666664,34916.666666666664,34916.666666666664
Zap,Santa Margarita Residencial,Ven,Cas,2085250.0,2120500.0,2226250.0,2637500.0,3067500.0,3207000.0,3253500.0,48.4,53.8,70.0,103.5,128.0,128.0,128.0,23722.65625,24085.9375,25175.78125,25865.3085443038,32746.909037385933,44982.48454518693,49061.009714453925
Zap,Santa Margarita Residencial,Ven,Dep,1257500.0,1315000.0,1487500.0,1775000.0,2062500.0,2235000.0,2292500.0,54.5,59.0,72.5,95.0,117.5,131.0,135.5,17146.428571428572,17507.14285714286,18589.285714285714,20392.857142857145,22196.428571428572,23278.571428571428,23639.285714285714
Zap,Santa María del Pueblito,Ven,Dep,2859329.2,2866506.4,2888038.0,3364877.5,4519943.5,5762282.800000001,6176395.899999999,41.15,41.3,41.75,48.5,64.25,80.9,86.44999999999999,68166.91017316017,68425.43939393939,69201.02705627706,70181.80820399112,70957.77233563097,71364.689369035,71500.32838016968
Zap,Santa Rita,Ven,Cas,17360000.0,17820000.0,19200000.0,21500000.0,23245000.0,24292000.0,24641000.0,460.0,460.0,460.0,460.0,505.0,532.0,541.0,32328.458498023716,33929.644268774704,38733.201581027664,46739.13043478261,50532.608695652176,52808.69565217391,53567.391304347824
Zap,Santa Rita,Ven,Dep,4833000.0,4916000.0,5165000.0,5580000.0,7040000.0,7916000.0,8208000.0,90.5,91.0,92.5,95.0,121.0,136.6,141.79999999999998,50782.31292517007,51564.62585034013,53911.56462585034,57823.12925170068,59911.56462585034,61164.62585034013,61582.31292517007
Zap,Santillana,Ven,Cas,4018750.0,4937500.0,5856250.0,6300000.0,7515249.75,10208499.0,10672249.0,132.4,133.8,146.25,188.5,212.5,265.0,282.5,23915.566835871407,27164.467005076145,32799.80964467005,36615.553888888884,40358.56951908397,44147.15860899067,44666.17189708792
Zap,Santillana,Ven,Dep,4180000.0,4260000.0,4500000.0,4750000.0,6950000.0,7280000.0,7390000.0,96.0,98.0,104.0,110.0,229.0,262.6,273.8,27122.500574580557,27929.2116754769,30349.34497816594,37272.72727272727,43269.230769230766,47626.841243862524,49079.378068739774
Zap,Seattle,Ven,Cas,10219000.0,10688000.0,12095000.0,14440000.0,26220000.0,33288000.0,35644000.0,272.2,274.4,281.0,292.0,668.5,894.4000000000001,969.6999999999999,36136.36363636363,36161.61616161616,36237.37373737374,36363.63636363636,42907.84557907845,46834.37110834371,48143.21295143213
Zap,Sendas,Ven,Cas,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,24285.714285714286,24285.714285714286,24285.714285714286,24285.714285714286,24285.714285714286,24285.714285714286,24285.714285714286
Zap,Sendas,Ven,Dep,2596500.0,2623000.0,2702500.0,2835000.0,2967500.0,3047000.0,3073500.0,81.15,82.3,85.75,91.5,97.25,100.7,101.85,30198.483009708736,30299.878640776697,30604.06553398058,31111.043689320388,31618.021844660194,31922.20873786408,32023.60436893204
Zap,Sendas Residencial G3,Ven,Cas,4300000.0,4300000.0,4300000.0,4300000.0,4490000.0,4496000.0,4498000.0,126.2,137.4,171.0,190.0,194.0,195.8,196.4,21894.918624731803,21962.426081950915,22164.94845360825,22631.57894736842,26257.309941520467,33981.184846173404,36555.80981439105
Zap,Sevilla,Ven,Cas,3391000.0,3392000.0,3395000.0,3400000.0,3600000.0,3720000.0,3760000.0,89.3,91.6,98.5,110.0,122.5,130.0,132.5,28424.242424242424,28700.336700336702,29528.61952861953,30909.090909090908,34937.30407523511,37354.23197492163,38159.87460815047
Zap,Sin Nombre,Ven,Cas,5458000.0,7709800.0,9400000.0,15064999.0,24376799.0,37014348.00000001,51744491.19999996,167.60000000000002,211.20000000000002,300.0,320.0,400.0,530.0000000000001,550.0,22324.871355060033,26962.758747023265,40517.24137931035,48734.371875,55803.86666666667,70355.67222727273,94080.89309090901
Zap,Sin Nombre,Ven,Dep,3710907.45,4479255.9,5136750.0,5300942.0,6484696.5,6875000.0,7437499.999999999,72.0,72.0,75.25,77.5,96.0,106.79999999999998,119.39999999999998,43998.813461538455,50272.51153846153,61120.4805506993,65700.69063079776,72381.64583333334,75547.15394736841,82181.4717105263
Zap,Soare Acantia I,Ven,Cas,6545000.0,6650000.0,7270000.0,7550000.0,8500000.0,8984000.0,9050000.0,156.1,161.2,193.5,209.0,228.5,241.0,252.49999999999997,33145.972222222226,33291.851851851854,34728.2980177717,37500.0,40166.21486660009,42163.46153846154,45509.1575091575
Zap,Soare II Coto2,Ven,Cas,7360000.0,7918000.0,8060000.0,8535000.0,8695000.0,9619800.0,9782000.0,143.6,147.6,200.0,215.0,234.0,237.4,238.8,35581.91489361702,36766.362715298885,37840.37558685446,40432.0987654321,41359.09090909091,53583.33333333334,57811.62587412587
Zap,Solares,Ven,Cas,7011000.0,7210000.0,7875000.0,8950000.0,11650499.0,12630000.0,13015899.1,180.5,188.0,227.5,250.0,298.0,300.0,376.4999999999999,32545.454545454544,32961.03896103896,34846.80851063829,38259.10931174089,39913.33,41550.27972682927,43310.196599999996
Zap,Solares,Ven,Dep,3490000.0,3745000.0,4177840.0,4884406.0,5463000.0,5791471.5,6013432.0,52.25,56.0,66.0,82.5,106.25,114.0,118.0,44276.31578947369,45322.047975708505,51019.392523364484,57125.0,70664.33580139372,71617.0688494492,71729.57198142415
Zap,Solares,Ven,Terreno / Lote,11905000.0,11905000.0,11905000.0,11905000.0,11905000.0,11905000.0,11905000.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,71287.4251497006,71287.4251497006,71287.4251497006,71287.4251497006,71287.4251497006,71287.4251497006,71287.4251497006
Zap,Solares Althea,Ven,Cas,6817500.0,6835000.0,6887500.0,6975000.0,7062500.0,7115000.0,7132500.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,35507.8125,35598.95833333333,35872.39583333333,36328.125,36783.85416666667,37057.29166666667,37148.4375
Zap,Solares Antara,Ven,Cas,7245000.0,7690000.0,7775000.0,7900000.0,8525000.0,9000000.0,9150000.0,152.5,161.0,187.0,208.0,226.5,235.0,237.5,33498.70943952802,34955.75221238938,36587.30902615053,38106.796116504855,40909.67908902692,53571.42857142857,59077.380952380954
Zap,Solares Antara,Ven,Dep,4000000.0,4050000.0,4200000.0,4450000.0,5208971.5,5664354.4,5816148.7,80.5,81.0,82.5,85.0,108.5,122.6,127.3,45337.57927807487,45463.469162210335,45841.13881461676,46470.58823529412,51047.79411764706,53794.117647058825,54709.55882352941
Zap,Solares Aveira,Ven,Cas,11500000.0,11500000.0,11500000.0,11500000.0,11500000.0,11500000.0,11500000.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,37096.77419354839,37096.77419354839,37096.77419354839,37096.77419354839,37096.77419354839,37096.77419354839,37096.77419354839
Zap,Sole Real,Ven,Cas,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,77881.6199376947,77881.6199376947,77881.6199376947,77881.6199376947,77881.6199376947,77881.6199376947,77881.6199376947
Zap,Sole Real,Ven,Dep,3262500.0,3375000.0,3712500.0,4440000.0,5235000.0,5694000.0,5847000.0,46.75,50.5,61.75,77.0,93.0,105.60000000000001,109.79999999999998,53339.78328173375,54047.98761609907,56172.600619195044,57629.95896032832,61744.186046511626,68651.16279069768,70953.48837209301
Zap,Somos,Ven,Cas,2990000.0,2990000.0,2990000.0,2990000.0,2990000.0,2990000.0,2990000.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,25338.98305084746,25338.98305084746,25338.98305084746,25338.98305084746,25338.98305084746,25338.98305084746,25338.98305084746
Zap,Soto Park,Ven,Cas,2010500.0,2031000.0,2092500.0,2195000.0,2297500.0,2359000.0,2379500.0,90.3,90.6,91.5,93.0,94.5,95.4,95.7,22255.555555555555,22400.0,22833.333333333332,23555.555555555555,24277.777777777777,24711.11111111111,24855.555555555555
Zap,Tabachines,Ven,Cas,3805000.0,3910000.0,4250000.0,4570000.0,5945000.0,7336000.0,7662999.999999999,142.6,143.2,174.5,220.0,231.5,314.6000000000001,368.29999999999984,19180.38377066235,19427.118252225177,20145.53849242196,20772.727272727272,28479.557902973393,31087.121212121212,31225.378787878788
Zap,Tabachines,Ven,Dep,3570318.0,3570318.0,3570318.0,3570318.0,3570318.0,3570318.0,3570318.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,41515.32558139535,41515.32558139535,41515.32558139535,41515.32558139535,41515.32558139535,41515.32558139535,41515.32558139535
Zap,Tepeyac,Ven,Dep,2750200.0,2859706.0,3006956.5,3096000.0,3622327.5,3807900.0,3855450.0,60.0,60.0,60.0,61.0,70.0,74.0,77.0,45444.346666666665,46877.12666666666,49394.857142857145,50095.23333333333,50445.37418032787,51849.6018735363,52671.22950819672
Zap,Tepeyac Casino,Ven,Cas,6920000.0,6940000.0,7000000.0,10400000.0,11550000.0,14100000.0,14950000.0,205.0,210.0,225.0,250.0,326.0,489.8,544.4,26701.836393989983,27026.377295492486,28000.0,34500.0,35429.447852760735,41905.11247443763,44063.667348329924
Zap,Tepeyac Casino,Ven,Dep,2481000.0,2582000.0,2885000.0,3390000.0,3895000.0,4198000.0,4299000.0,54.7,57.4,65.5,79.0,92.5,100.6,103.3,41722.42380261248,41935.41364296081,42574.383164005805,43639.332365747454,44704.28156748911,45343.2510885341,45556.240928882435
Zap,Tesistán,Ven,Cas,3047750.0,3200500.0,3658750.0,4422500.0,5186250.0,5644500.0,5797250.0,189.1,193.2,205.5,226.0,246.5,258.8,262.9,15980.448425954044,16312.248203259438,17307.647535175623,18966.6464217026,20625.645308229577,21621.044640145763,21952.84441745116
Zap,Tesistán,Ven,Dep,720000.0,720000.0,720000.0,720000.0,720000.0,720000.0,720000.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,15319.148936170212,15319.148936170212,15319.148936170212,15319.148936170212,15319.148936170212,15319.148936170212,15319.148936170212
Zap,Tierra Residencial,Ven,Cas,2516000.0,2542000.0,2620000.0,2750000.0,2822500.0,2866000.0,2880500.0,115.5,116.0,117.5,120.0,152.5,172.0,178.5,16249.001175088131,16849.353701527616,18650.411280846063,21652.17391304348,22284.420289855072,22663.76811594203,22790.217391304348
Zap,Torres Cibeles,Ven,Dep,3827000.0,3884000.0,4055000.0,4300000.0,4500000.0,4590000.0,4620000.0,82.7,85.4,93.5,104.5,113.25,117.3,118.64999999999999,38951.01351351351,39152.02702702703,39755.06756756757,41218.51443280015,43541.454081632655,45691.58163265306,46408.29081632653
Zap,Trento,Ven,Cas,3723000.0,3723000.0,3723000.0,3723000.0,3723000.0,3723000.0,3723000.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,29314.96062992126,29314.96062992126,29314.96062992126,29314.96062992126,29314.96062992126,29314.96062992126,29314.96062992126
Zap,Unidad Cadete Fco. Márquez,Ven,Cas,6500000.0,6500000.0,6500000.0,6500000.0,9000000.0,10500000.0,11000000.0,174.9,188.8,230.5,300.0,320.0,332.0,336.0,22882.352941176472,24098.039215686276,27745.098039215685,33823.529411764706,37098.10010960906,39062.842528315676,39717.75666788455
Zap,Unidad José Luis López Portillo,Ven,Cas,4200000.0,4200000.0,4200000.0,4200000.0,4200000.0,4200000.0,4200000.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,23863.636363636364,23863.636363636364,23863.636363636364,23863.636363636364,23863.636363636364,23863.636363636364,23863.636363636364
Zap,Valdepeñas II,Ven,Cas,5100000.0,5250000.0,5700000.0,6450000.0,7200000.0,7650000.0,7800000.0,178.65,190.3,225.25,283.5,341.75,376.7,388.34999999999997,20363.285928143712,20851.571856287424,22316.42964071856,24757.859281437126,27199.28892215569,28664.146706586827,29152.43263473054
Zap,Valeira,Ven,Cas,7529000.0,7670000.0,8808750.0,9445000.0,9900000.0,10369000.0,12160444.999999998,198.7,206.8,217.0,240.0,248.5,327.9000000000001,1099.5499999999993,23289.44066773168,33926.05792390389,36921.95121951219,40200.09689922481,41213.191699604744,43215.200236966826,46435.86689307347
Zap,Valeira,Ven,Dep,5053948.0,5053948.0,5053948.0,5053948.0,5053948.0,5053948.0,5053948.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,38579.75572519084,38579.75572519084,38579.75572519084,38579.75572519084,38579.75572519084,38579.75572519084,38579.75572519084
Zap,Vallarta,Ven,Cas,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,33057.85123966942,33057.85123966942,33057.85123966942,33057.85123966942,33057.85123966942,33057.85123966942,33057.85123966942
Zap,Vallarta Universidad,Ven,Cas,7465000.0,7947000.0,9412500.0,13372500.0,18212500.0,24440802.0,25985965.0,202.25,249.9,320.0,369.5,434.5,457.0,541.1999999999999,21049.551569506726,21689.77941367065,25671.906610976963,36282.12560386474,49462.5,70215.11085714286,73171.109875
Zap,Vallarta Universidad,Ven,Dep,5439442.55,5499982.1,5681600.75,6236250.0,8267500.0,11107000.000000002,12053499.999999998,72.95,74.9,80.75,89.5,177.75,326.70000000000005,376.3499999999999,36264.859993293096,42013.288061703555,59258.57226693494,69630.16917293234,71755.58876945886,74157.75381764269,74958.47550037064
Zap,Valle Esmeralda,Ven,Cas,7415000.0,7430000.0,7475000.0,7550000.0,7600000.0,7600000.0,7600000.0,182.55,185.1,192.75,197.5,208.5,227.4,233.7,31890.151515151512,32946.969696969696,36117.42424242424,38228.73404091678,39489.565707839814,41129.15961646926,41675.69091934574
Zap,Valle Imperial,Ven,Cas,4195000.0,4470000.0,4992500.0,6090000.0,7250000.0,8960000.0,10058099.099999998,130.0,159.8,180.5,212.0,249.0,292.8,337.79999999999995,21564.727272727276,23402.649538338013,25000.0,28729.2817679558,33891.836734693876,39076.41996557659,42112.97709923663
Zap,Valle Imperial,Ven,Dep,2455636.1,2521272.2,2718180.5,3046361.0,4248180.5,4969272.2,5209636.1,88.9,91.8,100.5,115.0,183.5,224.6,238.29999999999998,20867.046238785366,20951.48378191856,21204.796411318148,21626.984126984127,28524.893226282762,32663.638685861944,34043.22050572167
Zap,Valle Imperial,Ven,Terreno / Lote,4265500.0,4341000.0,4567500.0,4945000.0,5322500.0,5549000.0,5624500.0,118.85,122.7,134.25,153.5,172.75,184.3,188.15,30024.864130434784,30362.228260869564,31374.320652173912,33061.141304347824,34747.96195652174,35760.05434782609,36097.41847826087
Zap,Valle Norte,Ven,Cas,2280000.0,2280000.0,2280000.0,2280000.0,2280000.0,2280000.0,2280000.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,18688.524590163932,18688.524590163932,18688.524590163932,18688.524590163932,18688.524590163932,18688.524590163932,18688.524590163932
Zap,Valle Real,Ven,Cas,14890000.0,15720000.0,18128499.0,23710999.0,28000000.0,37020000.0,40549999.99999997,290.0,309.2,350.0,436.0,547.5,772.0,813.0999999999998,36620.94907407407,42062.127659574464,46655.094903846155,51647.05882352941,59517.31875,63571.61503030304,68590.1175724852
