id,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,precio,longitud,latitud,PxM2
Gdl-Arco_Dep-005M-092_02-02-02_METTA-10337-20675,Gdl,Arcos Vallarta,Ven,Dep,92,5887622,-103.377983,20.675826,63995.8913
Gdl-Huen_Dep-002M-057_02-02-02_Consu-10331-20735,Gdl,Huentitán El Bajo,Ven,Dep,57,2500000,-103.313417,20.735944,43859.64912
Gdl-Mode_Dep-004M-118_02-02-02_CasaL-10336-20662,Gdl,Moderna,Ven,Dep,118,4720000,-103.360927,20.662078,40000.0
Zap-LasA_Dep-002M-085_03-02-01_GDLPr-10342-20631,Zap,Las Arboledas,Ven,Dep,85,2580000,-103.429892,20.631162,30352.94118
Gdl-Chap_Dep-003M-054_01-01-01_Gaant-10339-20666,Gdl,Chapalita,Ven,Dep,54,3502097,-103.397038,20.666157,64853.64815
Gdl-Obre_Dep-003M-059_01-01-01_GDLPr-10337-20667,Gdl,Obrera,Ven,Dep,59,3390000,-103.370146,20.667158,57457.62712
Gdl-Nuev_Dep-002M-069_02-02-01_Pulpp-10339-20613,Gdl,Nueva España,Ven,Dep,69,2824430,-103.395444,20.613424,40933.76812
Gdl-Fide_Dep-001M-103_03-01-01_MURVA-10335-20710,Gdl,Fidel Velázquez,Ven,Dep,103,1538000,-103.353793,20.710426,14932.03883
Gdl-Monr_Dep-005M-070_01-01-01_PRIMA-10339-20684,Gdl,Monraz,Ven,Dep,70,5862551,-103.394247,20.684887,83750.72857
Gdl-Prov_Dep-007M-112_02-02-02_SADES-10337-20701,Gdl,Providencia,Ven,Dep,112,7416420,-103.378201,20.701595,66218.03571
Gdl-Loma_Dep-002M-061_01-01-01_GRUPO-10336-20697,Gdl,Lomas del Country,Ven,Dep,61,2950000,-103.368884,20.697502,48360.65574
Gdl-Mode_Dep-005M-108_02-02-01_ReMax-10336-20666,Gdl,Moderna,Ven,Dep,108,5104100,-103.362742,20.666297,47260.18519
Gdl-Amer_Dep-003M-062_02-02-02_SIPSo-10336-20669,Gdl,Americana,Ven,Dep,62,3533100,-103.36512,20.669385,56985.48387
Gdl-Ayun_Dep-005M-108_02-01-02_AGLEZ-10337-20690,Gdl,Ayuntamiento,Ven,Dep,108,5700000,-103.370903,20.690836,52777.77778
Gdl-Arco_Dep-005M-073_02-02-02_Pulpp-10337-20676,Gdl,Arcos Vallarta,Ven,Dep,73,5263611,-103.378991,20.676505,72104.26027
Gdl-Coun_Dep-009M-180_03-04-02_EINMO-10337-20698,Gdl,Country Club,Ven,Dep,180,9500000,-103.372834,20.698863,52777.77778
Gdl-Prad_Dep-004M-071_02-01-00_Gaant-10339-20687,Gdl,Prados Providencia,Ven,Dep,71,4472118,-103.391857,20.687645,62987.57746
Gdl-Ladr_Dep-003M-045_01-01-01_IGPIN-10337-20677,Gdl,Ladrón de Guevara,Ven,Dep,45,3421000,-103.371929,20.67704,76022.22222
Gdl-SanJ_Dep-002M-060_02-01-01_CASAC-10333-20675,Gdl,San Juan de Dios,Ven,Dep,60,2125000,-103.3339,20.675873,35416.66667
Gdl-Prov_Dep-005M-077_01-01-01_KWGRA-10337-20701,Gdl,Providencia,Ven,Dep,77,5300000,-103.378201,20.701595,68831.16883
Gdl-Arco_Dep-004M-060_01-01-01_ESPAC-10337-20675,Gdl,Arcos Vallarta,Ven,Dep,60,4336791,-103.377998,20.675852,72279.85
Gdl-Marg_Dep-002M-080_03-02-02_CENTU-10330-20712,Gdl,Margarita Maza de Juárez,Ven,Dep,80,2950000,-103.304334,20.712351,36875.0
Gdl-SanJ_Dep-002M-060_02-01-01_iadMe-10333-20676,Gdl,San Juan de Dios,Ven,Dep,60,2350000,-103.334125,20.67618,39166.66667
Gdl-Mode_Dep-003M-056_02-01-01_TREGO-10337-20666,Gdl,Moderna,Ven,Dep,56,3250000,-103.376004,20.666143,58035.71429
Gdl-Arco_Dep-004M-088_02-02-02_Itali-10338-20673,Gdl,Arcos Vallarta,Ven,Dep,88,4400000,-103.382035,20.673493,50000.0
Gdl-ElRe_Dep-002M-051_01-01-00_METTA-10334-20681,Gdl,El Retiro,Ven,Dep,51,2009144,-103.34192,20.681855,39394.98039
Gdl-Amer_Dep-003M-044_01-01-01_Capri-10336-20673,Gdl,Americana,Ven,Dep,44,3526308,-103.366601,20.673986,80143.36364
Gdl-Ladr_Dep-004M-068_01-01-01_Pulpp-10337-20678,Gdl,Ladrón de Guevara,Ven,Dep,68,4678740,-103.370249,20.678851,68805.0
Gdl-Jard_Dep-004M-078_02-02-01_Gaant-10336-20709,Gdl,Jardines del Country,Ven,Dep,78,4684366,-103.369855,20.709269,60055.97436
Gdl-Colo_Dep-004M-054_01-01-01_JGCBI-10338-20708,Gdl,Colomos Providencia,Ven,Dep,54,4463902,-103.38008,20.708233,82664.85185
Gdl-Vall_Dep-008M-165_03-04-02_ADRIA-10339-20674,Gdl,Vallarta Norte,Ven,Dep,165,8400000,-103.391839,20.674739,50909.09091
Gdl-Jard_Dep-003M-042_01-01-01_Inmue-10338-20666,Gdl,Jardines del Bosque,Ven,Dep,42,3012443,-103.383818,20.66684,71724.83333
Gdl-Marg_Dep-002M-064_02-02-02_CityR-10330-20712,Gdl,Margarita Maza de Juárez,Ven,Dep,64,2970000,-103.304334,20.712351,46406.25
Gdl-Colo_Dep-005M-062_01-01-01_MAGNA-10338-20706,Gdl,Colomos Providencia,Ven,Dep,62,5400000,-103.383636,20.706907,87096.77419
Gdl-Fovi_Dep-001M-054_02-01-01_CREAL-10332-20711,Gdl,Fovissste Estadio,Ven,Dep,54,1385000,-103.327021,20.711497,25648.14815
Gdl-Colo_Dep-014M-169_03-02-00_Capit-10338-20706,Gdl,Colomos Providencia,Ven,Dep,169,14083000,-103.383259,20.706524,83331.36095
Gdl-Amer_Dep-003M-034_01-01-01_Maria-10336-20672,Gdl,Americana,Ven,Dep,34,3166812,-103.361756,20.672292,93141.52941
Gdl-Chap_Dep-004M-078_01-01-01_Gaant-10336-20695,Gdl,Chapultepec Country,Ven,Dep,78,4130065,-103.366671,20.695588,52949.55128
Gdl-Prov_Dep-007M-093_02-02-02_GuiaE-10337-20700,Gdl,Providencia,Ven,Dep,93,7550000,-103.376907,20.700291,81182.7957
Gdl-LaLo_Dep-001M-041_01-01-00_GuiaE-10332-20659,Gdl,La Loma,Ven,Dep,41,1500000,-103.321979,20.659898,36585.36585
Gdl-Ladr_Dep-005M-096_02-02-01_SADES-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,96,5790000,-103.378365,20.686593,60312.5
Gdl-Fábr_Dep-001M-068_02-01-01_HHASE-10335-20713,Gdl,Fábrica de Atemajac,Ven,Dep,68,1890000,-103.358696,20.713753,27794.11765
Gdl-Ladr_Dep-004M-080_02-02-01_Eladi-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,80,4600000,-103.373754,20.686268,57500.0
Gdl-Prov_Dep-006M-110_02-02-02_ALESS-10337-20699,Gdl,Providencia,Ven,Dep,110,6247000,-103.377895,20.699696,56790.90909
Gdl-Amer_Dep-003M-071_01-01-01_Saman-10336-20670,Gdl,Americana,Ven,Dep,71,3800000,-103.365753,20.670735,53521.12676
Gdl-Jard_Dep-004M-078_01-01-01_CGCRe-10339-20667,Gdl,Jardines de Los Arcos,Ven,Dep,78,4727281,-103.392069,20.66718,60606.16667
Gdl-Vall_Dep-009M-115_02-02-00_Indep-10339-20677,Gdl,Vallarta Norte,Ven,Dep,115,9300000,-103.393306,20.677521,80869.56522
Gdl-Coun_Dep-008M-129_02-02-00_Aseso-10337-20697,Gdl,Country Club,Ven,Dep,129,8339732,-103.372837,20.697789,64649.08527
Gdl-Ladr_Dep-003M-055_01-01-01_Danie-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,55,3400000,-103.373863,20.686332,61818.18182
Gdl-Colo_Dep-006M-111_03-02-02_DGIIN-10338-20710,Gdl,Colomos Providencia,Ven,Dep,111,6290000,-103.381802,20.710509,56666.66667
Gdl-Obre_Dep-005M-133_03-02-02_Alber-10336-20668,Gdl,Obrera,Ven,Dep,133,5200000,-103.369794,20.668233,39097.74436
Gdl-Ital_Dep-006M-157_03-02-02_Sandr-10337-20693,Gdl,Italia Providencia,Ven,Dep,157,6412000,-103.377588,20.693686,40840.76433
Gdl-Amer_Dep-003M-047_01-01-00_Dante-10337-20672,Gdl,Americana,Ven,Dep,47,3800000,-103.375897,20.672003,80851.06383
Gdl-Arco_Dep-006M-102_02-02-01_INMOP-10338-20668,Gdl,Arcos Vallarta,Ven,Dep,102,6487182,-103.380229,20.668894,63599.82353
Gdl-Vill_Dep-006M-100_02-03-02_HHase-10336-20689,Gdl,Villaseñor (Santa Teresita),Ven,Dep,100,6630644,-103.363882,20.689864,66306.44
Gdl-Amer_Dep-004M-083_01-01-00_Bless-10336-20672,Gdl,Americana,Ven,Dep,83,4356211,-103.369514,20.672594,52484.46988
Gdl-Marg_Dep-003M-085_02-02-02_Bless-10330-20712,Gdl,Margarita Maza de Juárez,Ven,Dep,85,3800000,-103.304334,20.712351,44705.88235
Gdl-Monr_Dep-010M-198_03-04-02_AlmaV-10339-20684,Gdl,Monraz,Ven,Dep,198,10800000,-103.393437,20.684608,54545.45455
Gdl-Zona_Dep-002M-046_01-01-01_CGCRe-10336-20677,Gdl,Zona Centro,Ven,Dep,46,2800000,-103.361269,20.677056,60869.56522
Gdl-Amer_Dep-005M-094_02-01-00_HHASE-10337-20671,Gdl,Americana,Ven,Dep,94,5885298,-103.373816,20.671878,62609.55319
Gdl-Obre_Dep-003M-059_01-01-02_Bruno-10337-20667,Gdl,Obrera,Ven,Dep,59,3558000,-103.370298,20.667213,60305.08475
Gdl-Monu_Dep-003M-095_02-02-02_HHase-10332-20701,Gdl,Monumental,Ven,Dep,95,3119000,-103.32378,20.701933,32831.57895
Gdl-Maga_Dep-001M-062_03-01-01_Bless-10331-20658,Gdl,Magaña,Ven,Dep,62,1890000,-103.316845,20.658109,30483.87097
Gdl-Vill_Dep-003M-058_01-01-01_INMOP-10336-20692,Gdl,Villaseñor (Santa Teresita),Ven,Dep,58,3532322,-103.366857,20.692747,60902.10345
Gdl-Ladr_Dep-007M-120_03-02-02_Lesli-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,120,7300000,-103.37374,20.686311,60833.33333
Gdl-Ladr_Dep-003M-067_01-01-01_Finis-10337-20677,Gdl,Ladrón de Guevara,Ven,Dep,67,3861467,-103.371929,20.67704,57633.83582
Gdl-Loma_Dep-002M-057_02-01-01_Carlo-10332-20717,Gdl,Lomas de Independencia,Ven,Dep,57,2170000,-103.329779,20.717143,38070.17544
Gdl-Ital_Dep-004M-137_03-03-01_perop-10337-20692,Gdl,Italia Providencia,Ven,Dep,137,4300000,-103.378847,20.692459,31386.86131
Gdl-Ladr_Dep-003M-044_01-01-01_Grupo-10337-20680,Gdl,Ladrón de Guevara,Ven,Dep,44,3749000,-103.373944,20.680713,85204.54545
Zap-Mira_Dep-006M-147_02-02-02_Brend-10341-20648,Zap,Mirador del Sol,Ven,Dep,147,6300000,-103.418352,20.648496,42857.14286
Gdl-Jard_Dep-002M-084_03-02-01_inmob-10338-20632,Gdl,Jardines de San José,Ven,Dep,84,2750000,-103.383281,20.632087,32738.09524
Gdl-Prad_Dep-003M-047_01-01-01_INMOP-10338-20687,Gdl,Prados Providencia,Ven,Dep,47,3603625,-103.387198,20.687021,76672.87234
Gdl-Amer_Dep-003M-052_02-01-02_Bless-10336-20672,Gdl,Americana,Ven,Dep,52,3900299,-103.369265,20.672327,75005.75
Gdl-Amer_Dep-004M-062_01-01-01_Bless-10336-20673,Gdl,Americana,Ven,Dep,62,4080470,-103.3614,20.673947,65814.03226
Gdl-Libe_Dep-001M-068_02-01-01_citla-10329-20670,Gdl,Libertad,Ven,Dep,68,1390000,-103.298523,20.670979,20441.17647
Gdl-Ladr_Dep-004M-080_02-02-02_Indep-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,80,4869748,-103.373707,20.686113,60871.85
Gdl-Bosq_Dep-002M-065_02-01-00_ilse-10339-20649,Gdl,Bosques de La Victoria,Ven,Dep,65,2850000,-103.391576,20.649609,43846.15385
Gdl-Vall_Dep-006M-113_02-02-00_Indep-10339-20677,Gdl,Vallarta Norte,Ven,Dep,113,6893000,-103.393306,20.677521,61000.0
Gdl-Nuev_Dep-003M-117_02-02-02_Brunl-10339-20613,Gdl,Nueva España,Ven,Dep,117,3999000,-103.395454,20.61342,34179.48718
Gdl-Vict_Dep-004M-147_02-02-00_OmarG-10339-20645,Gdl,Victoria,Ven,Dep,147,4780000,-103.398726,20.645133,32517.0068
Gdl-Amer_Dep-002M-052_01-01-00_Bless-10337-20673,Gdl,Americana,Ven,Dep,52,2893250,-103.370289,20.673866,55639.42308
Gdl-Vall_Dep-006M-099_02-02-02_Bless-10338-20674,Gdl,Vallarta,Ven,Dep,99,6300000,-103.386433,20.674138,63636.36364
Gdl-Alca_Dep-003M-067_02-02-01_JOSES-10334-20691,Gdl,Alcalde Barranquitas,Ven,Dep,67,3432000,-103.348075,20.691441,51223.8806
Gdl-Obre_Dep-003M-041_01-01-01_Valer-10337-20670,Gdl,Obrera,Ven,Dep,41,3755000,-103.375641,20.670511,91585.36585
Gdl-Ranc_Dep-002M-063_02-02-01_CARLO-10332-20717,Gdl,Rancho Nuevo,Ven,Dep,63,2150000,-103.327745,20.717216,34126.98413
Gdl-Arco_Dep-007M-116_03-02-02_HHase-10338-20677,Gdl,Arcos Vallarta,Ven,Dep,116,7082865,-103.38519,20.67744,61059.18103
Gdl-Circ_Dep-006M-094_02-02-02_Sandr-10338-20680,Gdl,Circunvalación Vallarta,Ven,Dep,94,6335000,-103.385369,20.680643,67393.61702
Gdl-Prad_Dep-012M-184_03-03-02_SEBAS-10339-20691,Gdl,Prados Providencia,Ven,Dep,184,12800000,-103.393607,20.691121,69565.21739
Gdl-LaCr_Dep-002M-070_02-01-01_ROGEL-10338-20640,Gdl,La Cruz,Ven,Dep,70,2790000,-103.38861,20.640657,39857.14286
Gdl-Vall_Dep-008M-168_03-03-02_Monic-10339-20674,Gdl,Vallarta Norte,Ven,Dep,168,8200000,-103.392534,20.674905,48809.52381
Gdl-Atla_Dep-003M-082_02-02-00_Jacqu-10332-20643,Gdl,Atlas,Ven,Dep,82,3281218,-103.328465,20.643467,40014.85366
Gdl-Colo_Dep-009M-146_03-03-00_RosaA-10338-20706,Gdl,Colomos Providencia,Ven,Dep,146,9731708,-103.387679,20.706908,66655.53425
Gdl-Ayun_Dep-004M-077_02-02-01_Gabri-10337-20692,Gdl,Ayuntamiento,Ven,Dep,77,4660000,-103.373029,20.692747,60519.48052
Gdl-Jard_Dep-001M-070_02-01-01_DGIIN-10337-20644,Gdl,Jardines de La Cruz,Ven,Dep,70,1680000,-103.376584,20.644242,24000.0
Gdl-Colo_Dep-004M-069_02-02-02_luisi-10338-20706,Gdl,Colomos Providencia,Ven,Dep,69,4960000,-103.383824,20.706534,71884.05797
Gdl-Arco_Dep-004M-060_01-01-01_Ochop-10337-20675,Gdl,Arcos Vallarta,Ven,Dep,60,4260000,-103.377651,20.675813,71000.0
Gdl-Loma_Dep-001M-037_01-01-00_Aseso-10336-20697,Gdl,Lomas del Country,Ven,Dep,37,1850000,-103.369604,20.697612,50000.0
Gdl-Mexi_Dep-002M-096_03-02-02_Carlo-10335-20668,Gdl,Mexicaltzingo,Ven,Dep,96,2990000,-103.35006,20.668248,31145.83333
Gdl-LaAu_Dep-001M-057_02-01-01_DGIIN-10333-20650,Gdl,La Aurora,Ven,Dep,57,1950000,-103.336859,20.650253,34210.52632
Gdl-Ladr_Dep-004M-081_02-02-01_Indep-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,81,4427241,-103.373707,20.686113,54657.2963
Gdl-Terr_Dep-005M-128_03-02-02_Rodri-10338-20679,Gdl,Terranova,Ven,Dep,128,5750000,-103.388812,20.679897,44921.875
Gdl-Coun_Dep-007M-150_03-03-02_Sandr-10336-20703,Gdl,Country Club,Ven,Dep,150,7650000,-103.365618,20.703514,51000.0
Gdl-Loma_Dep-001M-074_02-01-01_Sandr-10328-20683,Gdl,Lomas de San Eugenio,Ven,Dep,74,1595000,-103.288248,20.683639,21554.05405
Gdl-Vall_Dep-003M-099_02-02-01_Regin-10338-20679,Gdl,Vallarta Norte,Ven,Dep,99,3850000,-103.38951,20.67911,38888.88889
Gdl-Obre_Dep-003M-043_01-01-01_Lilia-10337-20667,Gdl,Obrera,Ven,Dep,43,3210795,-103.370867,20.667207,74669.65116
Gdl-SanJ_Dep-001M-031_01-01-00_Propi-10333-20679,Gdl,San Juan de Dios,Ven,Dep,31,1415000,-103.331871,20.679733,45645.16129
Gdl-Colo_Dep-005M-095_01-02-02_Guill-10338-20707,Gdl,Colomos Providencia,Ven,Dep,95,5900000,-103.380092,20.70758,62105.26316
Gdl-Ladr_Dep-003M-055_01-01-01_Indep-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,55,3537739,-103.373707,20.686113,64322.52727
Gdl-Ladr_Dep-004M-082_02-02-01_LuisE-10337-20678,Gdl,Ladrón de Guevara,Ven,Dep,82,4882873,-103.370291,20.678878,59547.23171
Gdl-Prov_Dep-004M-082_02-02-02_JuanC-10338-20701,Gdl,Providencia 4a Sección,Ven,Dep,82,4800000,-103.384581,20.701505,58536.58537
Gdl-Colo_Dep-006M-090_02-02-02_HHase-10338-20707,Gdl,Colomos Providencia,Ven,Dep,90,6150000,-103.388401,20.707161,68333.33333
Gdl-Terr_Dep-003M-085_02-01-01_Ana0-10338-20682,Gdl,Terranova,Ven,Dep,85,3900000,-103.389525,20.682297,45882.35294
Gdl-Mexi_Dep-001M-042_01-01-01_Bless-10335-20667,Gdl,Mexicaltzingo,Ven,Dep,42,1971617,-103.351583,20.667976,46943.2619
Gdl-Ladr_Dep-003M-052_01-01-01_Bless-10337-20679,Gdl,Ladrón de Guevara,Ven,Dep,52,3268192,-103.377402,20.679414,62849.84615
Gdl-Huen_Dep-002M-062_02-02-01_JUANA-10331-20737,Gdl,Huentitán El Bajo,Ven,Dep,62,2200000,-103.319464,20.73719,35483.87097
Gdl-Arco_Dep-004M-065_02-02-01_Ruben-10338-20677,Gdl,Arcos Vallarta,Ven,Dep,65,4799000,-103.384271,20.677497,73830.76923
Gdl-Vall_Dep-008M-113_02-02-00_PLAYA-10339-20678,Gdl,Vallarta Norte,Ven,Dep,113,8600000,-103.392891,20.678061,76106.19469
Gdl-Nuev_Dep-003M-069_02-02-02_David-10339-20613,Gdl,Nueva España,Ven,Dep,69,3190000,-103.395444,20.613424,46231.88406
Gdl-Ladr_Dep-006M-121_03-02-02_Indep-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,121,6780813,-103.373707,20.686113,56039.77686
Gdl-Arco_Dep-003M-059_01-01-01_Danie-10338-20670,Gdl,Arcos Vallarta,Ven,Dep,59,3700000,-103.383219,20.6706,62711.86441
Gdl-Jard_Dep-004M-108_02-02-02_Bless-10337-20664,Gdl,Jardines del Bosque,Ven,Dep,108,4550000,-103.378538,20.66447,42129.62963
Gdl-Inde_Dep-003M-087_01-01-00_Bless-10333-20689,Gdl,Independencia Oriente,Ven,Dep,87,3270000,-103.333075,20.689423,37586.2069
Gdl-Sant_Dep-002M-120_03-02-01_Hecto-10339-20641,Gdl,Santa Eduwiges,Ven,Dep,120,2950000,-103.391966,20.641469,24583.33333
Gdl-Inde_Dep-002M-074_02-02-00_Bless-10333-20689,Gdl,Independencia Oriente,Ven,Dep,74,2670000,-103.333075,20.689423,36081.08108
Gdl-Ladr_Dep-004M-090_02-02-02_Torin-10337-20676,Gdl,Ladrón de Guevara,Ven,Dep,90,4799000,-103.370759,20.676684,53322.22222
Gdl-Amer_Dep-005M-085_02-02-02_Bless-10336-20672,Gdl,Americana,Ven,Dep,85,5665591,-103.369265,20.672327,66654.01176
Gdl-DelB_Dep-002M-052_02-01-01_Ferna-10338-20652,Gdl,Del Bosque,Ven,Dep,52,2700000,-103.387653,20.652469,51923.07692
Gdl-Mode_Dep-005M-109_02-02-01_Royal-10335-20664,Gdl,Moderna,Ven,Dep,109,5104000,-103.357735,20.664946,46825.68807
Gdl-Amer_Dep-008M-119_02-02-03_Mauri-10336-20673,Gdl,Americana,Ven,Dep,119,8300000,-103.363514,20.67354,69747.89916
Gdl-Chap_Dep-002M-039_01-01-01_Aseso-10336-20695,Gdl,Chapultepec Country,Ven,Dep,39,2670112,-103.366671,20.695588,68464.41026
Gdl-Fide_Dep-003M-091_02-02-02_JOSED-10335-20712,Gdl,Fidel Velázquez,Ven,Dep,91,3950000,-103.352987,20.712921,43406.59341
Gdl-Niño_Dep-004M-084_02-02-00_Alvar-10336-20701,Gdl,Niños Héroes,Ven,Dep,84,4300000,-103.3611,20.701387,51190.47619
Gdl-DelB_Dep-002M-052_02-01-01_Humbe-10338-20654,Gdl,Del Bosque,Ven,Dep,52,2050000,-103.386762,20.654587,39423.07692
Gdl-Mode_Dep-001M-030_01-01-00_Franc-10336-20664,Gdl,Moderna,Ven,Dep,30,1985000,-103.361641,20.664808,66166.66667
Gdl-Suta_Dep-002M-062_02-02-01_edgar-10331-20651,Gdl,Sutaj,Ven,Dep,62,2270000,-103.314097,20.651872,36612.90323
Gdl-Arco_Dep-002M-058_01-01-01_Diego-10337-20667,Gdl,Arcos,Ven,Dep,58,2870000,-103.379251,20.66787,49482.75862
Gdl-Jard_Dep-003M-042_01-01-01_Sandr-10338-20667,Gdl,Jardines del Bosque,Ven,Dep,42,3000000,-103.388819,20.667059,71428.57143
Gdl-Coun_Dep-008M-156_03-02-00_CGCRe-10336-20701,Gdl,Country Club,Ven,Dep,156,8854860,-103.367162,20.701303,56761.92308
Gdl-Vill_Dep-003M-058_01-01-01_INMOP-10336-20692,Gdl,Villaseñor (Santa Teresita),Ven,Dep,58,3995760,-103.366857,20.692747,68892.41379
Gdl-Jard_Dep-005M-090_03-02-02_Sandr-10338-20667,Gdl,Jardines del Bosque,Ven,Dep,90,5400000,-103.388819,20.667059,60000.0
Gdl-Zona_Dep-003M-062_02-01-01_angel-10335-20677,Gdl,Zona Centro,Ven,Dep,62,3000000,-103.354906,20.677581,48387.09677
Gdl-Ladr_Dep-007M-121_03-02-02_Indep-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,121,7042287,-103.373707,20.686113,58200.71901
Gdl-Ladr_Dep-006M-116_03-02-02_INMOP-10338-20677,Gdl,Ladrón de Guevara,Ven,Dep,116,6648439,-103.38322,20.677957,57314.12931
Gdl-Ladr_Dep-003M-044_01-01-01_Sandr-10337-20677,Gdl,Ladrón de Guevara,Ven,Dep,44,3850000,-103.371929,20.67704,87500.0
Gdl-Vict_Dep-004M-119_02-02-01_SERGI-10339-20645,Gdl,Victoria,Ven,Dep,119,4780000,-103.398731,20.645028,40168.06723
Gdl-Arco_Dep-004M-123_02-02-02_Leona-10337-20671,Gdl,Arcos Vallarta,Ven,Dep,123,4598400,-103.379407,20.671474,37385.36585
Gdl-Ladr_Dep-002M-038_01-01-00_Royal-10337-20684,Gdl,Ladrón de Guevara,Ven,Dep,38,2453954,-103.372556,20.684324,64577.73684
Gdl-Loma_Dep-001M-060_02-01-01_VIRID-10331-20723,Gdl,Lomas del Paraíso I,Ven,Dep,60,1500000,-103.318436,20.723443,25000.0
Gdl-Mode_Dep-004M-102_02-02-01_ESPAC-10336-20666,Gdl,Moderna,Ven,Dep,102,4532200,-103.362734,20.666293,44433.33333
Gdl-Arte_Dep-002M-057_02-01-01_ESPAC-10335-20691,Gdl,Artesanos (Sagrada Familia y/o Jesús),Ven,Dep,57,2990103,-103.353696,20.691785,52457.94737
Gdl-Blan_Dep-001M-047_03-01-01_BEATR-10330-20675,Gdl,Blanco y Cuellar,Ven,Dep,47,1600000,-103.304466,20.675633,34042.55319
Gdl-Vill_Dep-004M-070_02-02-02_HHase-10336-20692,Gdl,Villaseñor (Santa Teresita),Ven,Dep,70,4135917,-103.369246,20.692997,59084.52857
Gdl-Loma_Dep-006M-137_03-02-01_MAGDA-10337-20688,Gdl,Lomas de Guevara,Ven,Dep,137,6250000,-103.379504,20.688065,45620.43796
Gdl-Mezq_Dep-003M-072_02-02-01_Bless-10336-20693,Gdl,Mezquitán Country,Ven,Dep,72,3255075,-103.360803,20.693704,45209.375
Gdl-Nuev_Dep-002M-058_02-01-00_Bless-10339-20613,Gdl,Nueva España,Ven,Dep,58,2573499,-103.395454,20.61342,44370.67241
Gdl-Prad_Dep-011M-181_03-03-03_Iván-10339-20689,Gdl,Prados Providencia,Ven,Dep,181,11500000,-103.393404,20.689981,63535.9116
Gdl-Prov_Dep-008M-104_02-02-02_estef-10337-20699,Gdl,Providencia,Ven,Dep,104,8490000,-103.377616,20.699235,81634.61538
Gdl-Ladr_Dep-003M-055_01-01-01_Indep-10337-20686,Gdl,Ladrón de Guevara,Ven,Dep,55,3343660,-103.373707,20.686113,60793.81818
Gdl-Jard_Dep-003M-086_03-02-01_Jacob-10329-20648,Gdl,Jardines de Los Poetas,Ven,Dep,86,3055000,-103.294838,20.648533,35523.25581
Gdl-Ladr_Dep-004M-069_01-01-01_Diego-10337-20678,Gdl,Ladrón de Guevara,Ven,Dep,69,4185000,-103.370249,20.678851,60652.17391
Gdl-Jard_Dep-005M-093_02-02-01_ACREA-10339-20668,Gdl,Jardines del Bosque,Ven,Dep,93,5580000,-103.390705,20.668798,60000.0
Gdl-Mode_Dep-003M-065_02-01-01_Aleja-10337-20666,Gdl,Moderna,Ven,Dep,65,3400000,-103.376125,20.666495,52307.69231
Gdl-Jard_Dep-005M-127_02-02-02_Bless-10337-20664,Gdl,Jardines del Bosque,Ven,Dep,127,5100000,-103.378538,20.66447,40157.48031
Gdl-Circ_Dep-007M-129_02-02-02_ESPAC-10337-20697,Gdl,Circunvalación Américas,Ven,Dep,129,7790537,-103.377228,20.697823,60391.75969
Gdl-Ladr_Dep-003M-046_01-01-01_JOSEA-10336-20676,Gdl,Ladrón de Guevara,Ven,Dep,46,3900000,-103.369212,20.676991,84782.6087
Gdl-Marg_Dep-003M-066_02-02-02_Bless-10330-20712,Gdl,Margarita Maza de Juárez,Ven,Dep,66,3163000,-103.304334,20.712351,47924.24242
Gdl-Ladr_Dep-003M-036_01-01-01_ESPAC-10337-20677,Gdl,Ladrón de Guevara,Ven,Dep,36,3022110,-103.371929,20.67704,83947.5
Gdl-Coun_Dep-009M-178_03-03-03_Aleja-10337-20710,Gdl,Country Club,Ven,Dep,178,9500000,-103.378234,20.710239,53370.78652
Gdl-Ladr_Dep-005M-102_03-02-01_INMOP-10336-20678,Gdl,Ladrón de Guevara,Ven,Dep,102,5327884,-103.369138,20.678691,52234.15686
Gdl-Ladr_Dep-006M-116_03-01-02_INMOP-10338-20677,Gdl,Ladrón de Guevara,Ven,Dep,116,6796658,-103.38322,20.677957,58591.87931
Gdl-Anal_Dep-001M-056_02-01-01_Javie-10334-20668,Gdl,Analco,Ven,Dep,56,1302000,-103.342724,20.668424,23250.0
Gdl-Monu_Dep-002M-075_01-01-01_HHase-10332-20704,Gdl,Monumental,Ven,Dep,75,2525500,-103.325037,20.70453,33673.33333
Gdl-ElSa_Dep-001M-050_02-01-01_Karla-10339-20627,Gdl,El Sauz,Ven,Dep,50,1695000,-103.392555,20.627688,33900.0
Gdl-Ladr_Dep-004M-075_01-01-01_INMOP-10336-20678,Gdl,Ladrón de Guevara,Ven,Dep,75,4186892,-103.369138,20.678691,55825.22667
Gdl-Prad_Dep-009M-194_03-03-02_Abril-10339-20688,Gdl,Prados Providencia,Ven,Dep,194,9950000,-103.393332,20.688972,51288.65979
